Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Chinmoku no Kantai,Silent Service,6.31,10356,7876,2,OVA,3,Finished Airing,"Dec 18, 1995 to Jan 25, 1998",,,"None found, add some",Central Park Media,Sunrise,Manga,"Action, Drama",Military,30 min. per ep.,PG-13 - Teens 13 or older,5,Seinen
Cinderella Girls Gekijou 2nd Season Specials,,6.31,11409,7877,2,Special,3,Finished Airing,"Nov 29, 2017 to Jan 24, 2018",,,"None found, add some","None found, add some","Gathering,       Lesprit",4-koma manga,"Comedy, Slice of Life",,2 min. per ep.,PG-13 - Teens 13 or older,0,
Cinderella Girls Gekijou Specials,THE IDOLM@STER CINDERELLA GIRLS Theater,6.31,10395,7878,2,Special,2,Finished Airing,"Jun 28, 2017 to Jul 26, 2017",,,"None found, add some","None found, add some","Gathering,       Lesprit",4-koma manga,"Comedy, Slice of Life",,2 min. per ep.,PG-13 - Teens 13 or older,0,
Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,Code Geass: Lelouch of the Rebellion Picture Drama - A Miraculous Anniversary,6.31,7140,7879,7,Special,1,Finished Airing,21-Apr-17,,,"None found, add some","None found, add some",Sunrise,Original,Slice of Life,School,16 min.,PG-13 - Teens 13 or older,1,
Di Gi Charat: Kuchi Kara Bazooka,,6.31,10363,7880,2,Special,1,Finished Airing,12-Jul-02,,,"None found, add some","None found, add some",Madhouse,Original,Comedy,,13 min.,PG-13 - Teens 13 or older,1,
"Evangelion Shito, Hakata Shuurai",Evangelion: Hakata - Angel Attack Alternative,6.31,8752,7881,4,Movie,1,Finished Airing,07-Jun-19,,,"None found, add some","None found, add some",Khara,Original,"Action, Sci-Fi",Mecha,7 min.,PG-13 - Teens 13 or older,8,
Fei Ren Xueyuan,Non-Human Academy,6.31,9573,7882,3,ONA,1,Finished Airing,25-Jun-18,,,"None found, add some","None found, add some","None found, add some",Game,Action,Video Game,3 min.,PG-13 - Teens 13 or older,35,
Final Fantasy: The Spirits Within,,6.31,2589,7883,71,Movie,1,Finished Airing,02-Jul-01,,,"Square Enix,       Sony Music Entertainment","None found, add some",Square Pictures,Game,Sci-Fi,,1 hr. 45 min.,PG-13 - Teens 13 or older,55,
Genbanojou,,6.31,12877,7884,1,Movie,1,Finished Airing,11-Mar-17,,,"None found, add some","None found, add some",Nippon Animation,Original,,,24 min.,G - All Ages,0,
Gene Diver,,6.31,13095,7885,1,TV,56,Finished Airing,"Apr 4, 1994 to Jan 24, 1995",Spring 1994,Unknown,"NHK,       Studio Junio","None found, add some","None found, add some",Original,"Action, Adventure, Fantasy, Sci-Fi",Historical,15 min. per ep.,PG - Children,1,
Gundam Build Divers,,6.31,3995,7886,31,TV,25,Finished Airing,"Apr 3, 2018 to Sep 25, 2018",Spring 2018,Tuesdays at 17:55 (JST),"TV Tokyo,       Sotsu","None found, add some",Sunrise,Original,"Action, Sci-Fi",Mecha,24 min. per ep.,G - All Ages,49,
Gyakuten Sekai no Denchi Shoujo,Rumble Garanndoll,6.31,4738,7887,21,TV,12,Finished Airing,"Oct 11, 2021 to Dec 27, 2021",Fall 2021,Mondays at 23:00 (JST),"Studio Hibari,       Lantis,       AT-X,       Tokyo MX,       BS11,       Egg Firm,       Quaras,       Kadokawa,       Bandai Namco Arts,       MAGNET,       Scarlet",Funimation,Lerche,Original,"Action, Comedy, Sci-Fi",Mecha,23 min. per ep.,PG-13 - Teens 13 or older,52,
Helen Keller Monogatari: Ai to Hikari no Tenshi,The Story of Hellen Keller: Angel of Love and Light,6.31,13555,7888,1,TV Special,1,Finished Airing,05-May-81,,,TV Asahi,"None found, add some","None found, add some",Unknown,Drama,Historical,1 hr. 12 min.,G - All Ages,1,
Hi no Youjin,Combustible,6.31,6896,7889,8,Movie,1,Finished Airing,04-Jun-12,,,"None found, add some",Sentai Filmworks,Sunrise,Original,"Award Winning, Slice of Life",Historical,12 min.,PG-13 - Teens 13 or older,2,
Hikaru no Go: Memories,,6.31,13287,7890,1,OVA,1,Finished Airing,30-Jun-04,,,"None found, add some","None found, add some",Pierrot,Manga,"Comedy, Supernatural",Strategy Game,1 hr. 20 min.,PG-13 - Teens 13 or older,0,Shounen
Himawari!,,6.31,4452,7891,24,TV,13,Finished Airing,"Apr 9, 2006 to Jul 2, 2006",Spring 2006,Sundays at 00:30 (JST),"Genco,       Starchild Records,       Tohokushinsha Film Corporation",Maiden Japan,Arms,Original,"Adventure, Comedy",Martial Arts,24 min. per ep.,PG-13 - Teens 13 or older,16,
Island,,6.31,1707,7892,133,TV,12,Finished Airing,"Jul 1, 2018 to Sep 16, 2018",Summer 2018,Sundays at 22:00 (JST),"MAGES.,       Crunchyroll,       Yomiuri TV Enterprise,       Top Marshal,       Front Wing",Funimation,feel.,Visual novel,"Drama, Romance, Sci-Fi","Harem, Time Travel",23 min. per ep.,PG-13 - Teens 13 or older,376,
1001 Nights,,6.3,5405,7893,15,Movie,1,Finished Airing,24-Apr-99,,,"None found, add some","None found, add some","None found, add some",Other,"Avant Garde, Fantasy, Romance",Mythology,24 min.,R+ - Mild Nudity,57,
Actors: Songs Connection,,6.3,5020,7894,18,TV,12,Finished Airing,"Oct 6, 2019 to Dec 22, 2019",Fall 2019,Sundays at 23:30 (JST),"Sotsu,       Pony Canyon,       AT-X,       Nippon Television Network,       Tokyo MX,       JY Animation",Funimation,Drive,Music,,"Music, School",23 min. per ep.,PG-13 - Teens 13 or older,78,
Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,Ancien and the Magic Tablet: Another Story,6.3,9672,7895,3,ONA,2,Finished Airing,"Mar 10, 2017 to Mar 17, 2017",,,"None found, add some","None found, add some",Signal.MD,Original,"Drama, Fantasy",,12 min. per ep.,G - All Ages,3,
Anklet to Aoi Umi,Memory of Blue,6.3,17186,7896,409,Movie,1,Finished Airing,27-Sep-18,,,Tamabi,"None found, add some",Studio Himalaya,Original,Fantasy,,6 min.,G - All Ages,0,
Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,,6.3,8590,7897,4,Special,4,Finished Airing,"Sep 7, 2016 to Dec 7, 2016",,,"None found, add some","None found, add some",LIDENFILMS,Manga,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,4,
Ayakashi,,6.3,4104,7898,29,TV,12,Finished Airing,"Dec 12, 2007 to Feb 27, 2008",Winter 2008,Wednesdays at 11:00 (JST),"Media Factory,       AT-X,       Enoki Films,       5pb.",Discotek Media,Tokyo Kids,Visual novel,"Action, Fantasy, Horror, Sci-Fi","Gore, Super Power",23 min. per ep.,R - 17+ (violence & profanity),24,
B-Legend! Battle B-Daman,Battle B-Daman,6.3,5610,7899,14,TV,52,Finished Airing,"Jan 5, 2004 to Dec 27, 2004",Winter 2004,Mondays at 18:00 (JST),"TV Tokyo,       Yomiko Advertising,       d-rights,       Heewon Entertainment",Hasbro,Nippon Animation,Manga,"Adventure, Fantasy",Strategy Game,22 min. per ep.,PG - Children,28,Kids
B-Project: Netsuretsu*Love Call,B-Project: Passion*Love Call,6.3,8230,7900,5,TV,12,Finished Airing,"Oct 2, 2023 to Dec 18, 2023",Fall 2023,Mondays at 21:30 (JST),"MediaNet,       AT-X,       MAGES.,       BS NTV,       Kadokawa,       Marui Group,       Pia","None found, add some",Asahi Production,Mixed media,,"Idols (Male), Music",23 min. per ep.,PG-13 - Teens 13 or older,29,
Bannou Bunka Neko-Musume DASH!,All Purpose Cultural Cat Girl Nuku Nuku Dash!,6.3,7781,7901,6,OVA,12,Finished Airing,"Sep 23, 1998 to Dec 23, 1998",,,Movic,"ADV Films,       Discotek Media",Ashi Productions,Manga,"Action, Comedy, Romance, Sci-Fi, Ecchi",,24 min. per ep.,R - 17+ (violence & profanity),10,
Chang Jian Feng Yun,"Long Sword, Wind and Cloud",6.3,13491,7902,1,ONA,10,Finished Airing,"Jan 22, 2021 to Mar 19, 2021",,,bilibili,"None found, add some",Xuni Ying Ye,Original,"Action, Drama",,19 min. per ep.,PG-13 - Teens 13 or older,4,
Cinderella Boy,,6.3,7118,7903,7,TV,13,Finished Airing,"Jun 21, 2003 to Sep 13, 2003",Summer 2003,Saturdays at 10:30 (JST),"None found, add some",Discotek Media,Magic Bus,Manga,"Action, Adventure, Comedy, Mystery",Magical Sex Shift,25 min. per ep.,PG-13 - Teens 13 or older,9,Seinen
Cluster Edge,,6.3,6137,7904,11,TV,25,Finished Airing,"Oct 5, 2005 to Mar 29, 2006",Fall 2005,Wednesdays at 01:00 (JST),"Bandai Visual,       Imagine",Sentai Filmworks,Sunrise,Original,"Action, Fantasy, Sci-Fi",Military,24 min. per ep.,PG-13 - Teens 13 or older,14,
Dance with Devils: Fortuna,,6.3,4952,7905,19,Movie,1,Finished Airing,04-Nov-17,,,"DIVE II Entertainment,       Avex Pictures","None found, add some",Brain's Base,Mixed media,"Fantasy, Romance","Mythology, Reverse Harem, School, Vampire",1 hr. 1 min.,R - 17+ (violence & profanity),50,
Dianqi Shaonu,"Watt's Up, Girl?",6.3,13871,7906,930,ONA,12,Finished Airing,"Apr 11, 2023 to Jun 20, 2023",,,bilibili,"None found, add some",Shengguang Knight Culture,Original,Comedy,,8 min. per ep.,PG-13 - Teens 13 or older,4,
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,,6.3,7864,7907,6,OVA,1,Finished Airing,26-Jan-13,,,"AIC,       AMG MUSIC",Sentai Filmworks,AIC Classic,Manga,"Comedy, Ecchi","Parody, School",26 min.,PG-13 - Teens 13 or older,3,Shounen
Ensemble Stars! Picture Drama,,6.3,11998,7908,1,Special,12,Finished Airing,"Sep 26, 2019 to Apr 24, 2020",,,"None found, add some","None found, add some",Happy Elements,Game,,"Idols (Male), Music, Parody, School",2 min. per ep.,G - All Ages,4,
Feng Wei Ying Xiong,Beyond the Worlds,6.3,15448,7909,590,ONA,13,Finished Airing,"Sep 16, 2015 to Jul 3, 2016",,,"None found, add some","None found, add some",YHKT Entertainment,Original,"Action, Fantasy",,16 min. per ep.,PG-13 - Teens 13 or older,2,
Ganso Tensai Bakabon,,6.3,12154,7910,1,TV,103,Finished Airing,"Oct 6, 1975 to Sep 26, 1977",Fall 1975,Unknown,Tokyo Movie Shinsha,"None found, add some","None found, add some",Manga,"Comedy, Slice of Life",Gag Humor,24 min. per ep.,G - All Ages,4,
Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,Goblin Slayer: Adventure Sheet,6.3,3105,7911,51,TV Special,1,Finished Airing,16-Dec-18,,,"None found, add some","None found, add some",White Fox,Light novel,"Action, Adventure, Fantasy",Gore,23 min.,R - 17+ (violence & profanity),32,
GR: Giant Robo,,6.3,9177,7912,4,TV,13,Finished Airing,"Jan 19, 2007 to Jul 20, 2007",Winter 2007,Fridays at Unknown,"Soft Garage,       U's Music","None found, add some",A.C.G.T.,Manga,"Adventure, Sci-Fi","Mecha, Military",25 min. per ep.,PG-13 - Teens 13 or older,4,Shounen
Hundred,,6.3,634,7913,372,TV,12,Finished Airing,"Apr 5, 2016 to Jun 21, 2016",Spring 2016,Tuesdays at 02:05 (JST),"TV Tokyo,       Sotsu,       Half H.P Studio,       AT-X,       DIVE II Entertainment,       Avex Pictures,       BS TV Tokyo","Funimation,       Crunchyroll",Production IMS,Light novel,"Action, Romance, Sci-Fi, Ecchi","Harem, School",24 min. per ep.,PG-13 - Teens 13 or older,664,
Ichigo Ichie: Koibana Tomobana,,6.3,15204,7914,628,TV,13,Finished Airing,"Oct 20, 2007 to Jan 26, 2008",Fall 2007,Unknown,Four Some,"None found, add some","None found, add some",Unknown,"Comedy, Slice of Life",School,5 min. per ep.,G - All Ages,0,
Jikan no Shihaisha,Chronos Ruler,6.3,2639,7915,68,TV,13,Finished Airing,"Jul 8, 2017 to Sep 30, 2017",Summer 2017,Saturdays at 00:30 (JST),"Lantis,       NBCUniversal Entertainment Japan",Funimation,Project No.9,Manga,"Action, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,91,Shounen
Jue Ming Xiang Ying,Deadly Response,6.3,14773,7916,704,ONA,30,Finished Airing,"Jun 2, 2019 to Dec 15, 2019",,,Tencent Penguin Pictures,"None found, add some",BUILD DREAM,Original,"Action, Sci-Fi",Mecha,18 min. per ep.,PG-13 - Teens 13 or older,3,
Kasumin,Mistin,6.3,11778,7917,1,TV,26,Finished Airing,"Oct 13, 2001 to Apr 6, 2002",Fall 2001,Unknown,NHK,"None found, add some",OLM,Unknown,Fantasy,,25 min. per ep.,G - All Ages,2,Kids
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Idol e no Michi!,,6.3,14837,7918,690,Special,2,Finished Airing,"Oct 26, 2008 to Nov 2, 2008",,,"None found, add some","None found, add some",Gallop,Manga,Comedy,"Adult Cast, Detective",20 min. per ep.,PG-13 - Teens 13 or older,0,Shounen
Macross FB7: Ore no Uta wo Kike!,,6.3,8175,7919,5,Movie,1,Finished Airing,20-Oct-12,,,"Big West,       flying DOG","None found, add some",Satelight,Original,"Action, Romance, Sci-Fi","Mecha, Music, Space",1 hr. 30 min.,PG-13 - Teens 13 or older,2,
Macross Δ: Delta Shougekijou,,6.3,10957,7920,2,Special,9,Finished Airing,"Jul 22, 2016 to Mar 24, 2017",,,"None found, add some","None found, add some",Studio PuYUKAI,Original,"Comedy, Sci-Fi",,5 min. per ep.,PG-13 - Teens 13 or older,2,
Mahou Yuugi 2D,Magical Play,6.3,8592,7921,4,ONA,24,Finished Airing,"Nov 16, 2001 to May 3, 2002",,,"Starchild Records,       Imagica,       Arcturus","ADV Films,       Sentai Filmworks",AIC,Original,"Adventure, Comedy, Fantasy",,5 min. per ep.,PG-13 - Teens 13 or older,10,
Mai-Otome Special: Otome no Inori,,6.3,9816,7922,3,Special,1,Finished Airing,26-Mar-10,,,"None found, add some","None found, add some",Sunrise,Original,Slice of Life,School,5 min.,PG-13 - Teens 13 or older,3,
Odd Taxi Movie: In the Woods,,6.3,3419,7923,43,Movie,1,Finished Airing,01-Apr-22,,,"TV Tokyo,       Dentsu,       Pony Canyon,       AT-X,       Asmik Ace,       Crunchyroll,       Pony Canyon Enterprises,       Yoshimoto Kogyo","None found, add some","OLM,       P.I.C.S.",Original,"Drama, Mystery, Suspense","Adult Cast, Anthropomorphic, Organized Crime",2 hr. 7 min.,PG-13 - Teens 13 or older,116,
Okusama wa Joshikousei (TV),My Wife is a High School Girl,6.3,4149,7924,29,TV,13,Finished Airing,"Jul 2, 2005 to Sep 24, 2005",Summer 2005,Unknown,"None found, add some","None found, add some",Madhouse,Manga,"Comedy, Romance, Ecchi",School,24 min. per ep.,PG-13 - Teens 13 or older,38,Seinen
Ookamikakushi,Okamikakushi: Masque of the Wolf,6.3,2531,7925,73,TV,12,Finished Airing,"Jan 8, 2010 to Mar 26, 2010",Winter 2010,Fridays at 01:59 (JST),"TBS,       flying DOG",Sentai Filmworks,AIC,Visual novel,"Action, Horror, Mystery, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,89,
Oresama Kingdom,,6.3,9562,7926,3,OVA,14,Finished Airing,Feb 2011 to May 2013,,,"None found, add some","None found, add some",SynergySP,Manga,Romance,,11 min. per ep.,G - All Ages,8,Shoujo
Otome Youkai Zakuro Picture Drama,,6.3,7934,7927,6,Special,2,Finished Airing,"Nov 24, 2010 to Jan 26, 2011",,,Aniplex,"NIS America, Inc.",J.C.Staff,Manga,"Romance, Supernatural","Historical, Mythology",17 min. per ep.,PG-13 - Teens 13 or older,6,Seinen
Ozanari Dungeon: Kaze no Tou,,6.3,10380,7928,2,OVA,3,Finished Airing,"Sep 27, 1991 to Dec 20, 1991",,,"Tokyo Movie Shinsha,       Gakken,       Toshiba EMI","None found, add some",Telecom Animation Film,Manga,"Action, Adventure, Comedy, Fantasy",,26 min. per ep.,PG-13 - Teens 13 or older,9,
Phantasy Star Online 2 The Animation,,6.3,2613,7929,70,TV,12,Finished Airing,"Jan 8, 2016 to Apr 1, 2016",Winter 2016,Fridays at 01:46 (JST),"TBS,       Sega,       Sega Games",Sentai Filmworks,Telecom Animation Film,Game,"Action, Sci-Fi","School, Video Game",24 min. per ep.,PG-13 - Teens 13 or older,99,
Pokemon XY: New Year Special,,6.3,8006,7930,5,TV Special,1,Finished Airing,31-Dec-13,,,TV Tokyo,"None found, add some",OLM,Game,"Action, Adventure, Comedy, Fantasy",,48 min.,PG - Children,0,Kids
Pokemon: Pikachu Koori no Daibouken,Pikachu's Great Ice Adventure,6.3,7510,7931,6,Special,1,Finished Airing,01-Aug-08,,,"None found, add some","None found, add some",OLM,Game,"Adventure, Comedy, Fantasy",,21 min.,PG - Children,2,Kids
Pure-tou no Nakama-tachi,Serendipity the Pink Dragon,6.3,12615,7932,1,TV,26,Finished Airing,"Jul 1, 1983 to Dec 23, 1983",Summer 1983,Unknown,"None found, add some","None found, add some","None found, add some",Picture book,Fantasy,,30 min. per ep.,G - All Ages,4,Kids
Rinne no Lagrange: Kamogawa Memoria,Lagrange: The Flower of Rin-ne Episode 00,6.3,9776,7933,3,Special,1,Finished Airing,01-Jul-12,,,Production I.G,"None found, add some",Xebec,Unknown,"Action, Comedy, Sci-Fi",Mecha,23 min.,PG-13 - Teens 13 or older,0,
Saint Beast: Kouin Jojishi Tenshi Tan,,6.3,7378,7934,7,TV,13,Finished Airing,"Apr 4, 2007 to Jun 27, 2007",Spring 2007,Wednesdays at 02:00 (JST),"Avex Entertainment,       Lantis,       Marvelous AQL","None found, add some","Tokyo Kids,       Yuhodo",Mixed media,Fantasy,,25 min. per ep.,PG-13 - Teens 13 or older,10,
Seikai no Senki II Special,,6.3,13830,7935,941,Special,1,Finished Airing,22-Jul-05,,,"None found, add some","None found, add some",Sunrise,Light novel,"Action, Romance, Sci-Fi","Military, Space",1 hr. 32 min.,PG-13 - Teens 13 or older,1,
Seikon no Qwaser II,The Qwaser of Stigmata II,6.3,1648,7936,138,TV,12,Finished Airing,"Apr 12, 2011 to Jun 28, 2011",Spring 2011,Tuesdays at 02:30 (JST),"None found, add some",Sentai Filmworks,Hoods Entertainment,Manga,"Action, Supernatural, Ecchi","Gore, Harem, School, Super Power",24 min. per ep.,R+ - Mild Nudity,130,Seinen
Seto no Hanayome Picture Drama,,6.3,9439,7937,3,Special,1,Finished Airing,03-Mar-10,,,AIC,"None found, add some","None found, add some",Manga,"Comedy, Romance","Parody, School",15 min.,PG-13 - Teens 13 or older,1,
Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!,,6.3,7747,7938,6,Special,1,Finished Airing,04-Apr-07,,,"None found, add some",Funimation,J.C.Staff,Unknown,"Comedy, Fantasy, Supernatural",,5 min.,PG-13 - Teens 13 or older,2,
Shi Wan Ge Leng Xiaohua,,6.3,14038,7939,882,ONA,12,Finished Airing,"Jul 11, 2012 to Aug 1, 2013",,,Yaoqi,"None found, add some",L²Studio,Web manga,Comedy,Parody,7 min. per ep.,PG-13 - Teens 13 or older,1,
Shouwa Ahozoushi Akanuke Ichiban!,,6.3,11743,7940,1,TV,22,Finished Airing,"Oct 7, 1985 to Mar 24, 1986",Fall 1985,Unknown,TV Asahi,"None found, add some",Tatsunoko Production,Manga,Comedy,,25 min. per ep.,PG-13 - Teens 13 or older,5,Shoujo
"Susume, Karolina.",,6.3,10564,7941,2,ONA,1,Finished Airing,14-Jun-18,,,"None found, add some","None found, add some",Studio Colorido,Other,,Strategy Game,3 min.,G - All Ages,2,
Taichi Senjimon,Tai Chi Chasers,6.3,11785,7942,1,TV,39,Finished Airing,"Apr 29, 2007 to Jan 20, 2008",Spring 2007,Unknown,"KBS,       Iconix Entertainment",4Kids Entertainment,"Toei Animation,       JM Animation",Other,"Action, Adventure, Fantasy",,27 min. per ep.,PG - Children,8,
Tom to Jerry (2022),Tom and Jerry,6.3,13054,7943,1,ONA,Unknown,Currently Airing,"Nov 11, 2022 to ?",,,Warner Bros. Japan,"None found, add some","Fanworks,       Studio Nanahoshi",Other,Comedy,,1 min.,G - All Ages,2,Kids
True Tears: Mini Chara 4-koma Gekijou,,6.3,6204,7944,10,Special,7,Finished Airing,"Mar 25, 2008 to Sep 26, 2008",,,"Bandai Visual,       Lantis","None found, add some",P.A. Works,Original,Comedy,"Parody, School",30 sec. per ep.,G - All Ages,4,
Tsubasa to Hotaru (2015),,6.3,7790,7945,6,TV Special,4,Finished Airing,"Mar 6, 2015 to Mar 27, 2015",,,"None found, add some","None found, add some",J.C.Staff,Manga,Romance,School,1 min. per ep.,G - All Ages,6,Shoujo
"Wake Up, Girls! Deai no Kiroku: A Brief Recording",,6.3,10508,7946,2,OVA,1,Finished Airing,29-Dec-13,,,Avex Entertainment,"None found, add some",Ordet,Original,,"Idols (Female), Music",6 min.,PG-13 - Teens 13 or older,2,
Walkure Romanze,,6.3,1632,7947,140,TV,12,Finished Airing,"Oct 7, 2013 to Dec 23, 2013",Fall 2013,Mondays at 00:30 (JST),"Frontier Works,       Lantis,       Pony Canyon,       AT-X,       KlockWorx","None found, add some",8bit,Visual novel,"Romance, Sports, Ecchi","Harem, School",23 min. per ep.,R+ - Mild Nudity,180,
Yatogame-chan Kansatsu Nikki Yonsatsume,,6.3,6632,7948,9,TV,10,Finished Airing,"Apr 9, 2022 to Jun 11, 2022",Spring 2022,Saturdays at 20:54 (JST),"None found, add some","None found, add some","Creators in Pack,       Hayabusa Film",4-koma manga,Comedy,School,3 min. per ep.,PG-13 - Teens 13 or older,19,Shounen
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",The Greatest Demon Lord Is Reborn as a Typical Nobody,6.29,868,7949,282,TV,12,Finished Airing,"Apr 6, 2022 to Jun 22, 2022",Spring 2022,Wednesdays at 21:00 (JST),"AT-X,       Docomo Anime Store,       Kadokawa Media House,       BS NTV,       Kadokawa,       Simplicity,       Bandai Namco Music Live",Crunchyroll,"SILVER LINK.,       Blade",Light novel,"Action, Fantasy","Harem, Reincarnation, School",24 min. per ep.,PG-13 - Teens 13 or older,"1,522",
Sinbad: Mahiru no Yoru to Fushigi no Mon,Sinbad: Night at High Noon and the Wonder Gate,6.29,11888,7950,1,Movie,1,Finished Airing,14-May-16,,,Shirogumi,"None found, add some",Nippon Animation,Original,Adventure,,51 min.,G - All Ages,0,
